"cityName","dataClean$text","minDate","maxDate","tweetCount"
"adana"," -suudi arabistan arama/sağlık timi 2 saat önce adanaya indi -98 ton malzeme taşıyan 2. uçak bir saat önce indi - ayrıc…",2023-02-09 14:49:00,2023-02-09 14:49:00,1
"adana"," #türkiye’ye vardık! arama kurtarma görevlilerimizi ve yardım malzemelerini taşıyan iki uçağımız da #adana’ya…",2023-02-09 06:03:38,2023-02-09 06:03:38,1
"adana"," •2 traducteurs\interprètes pour les équipes venant à adana ! • adana’ya gelecek ekipler için fransızca bilen 2 tercüman a…",2023-02-09 16:06:07,2023-02-09 16:06:24,2
"adana"," 09.02.2023 saat 20:00 adana’dan iskenderun’a cumartesi günü yardım tırı gidecek. galleria/mc donalds otoparkının arkasın…",2023-02-09 17:05:36,2023-02-09 17:05:57,2
"adana"," 760 - teyitli ! adana ceyhan yunus emre mah. 14548 sokak no 38 21 kişi mahur 1 tanesi çocuk 2 aylık bebek diğeri yaşlı…",2023-02-09 16:07:58,2023-02-09 16:07:58,1
"adana"," abi saatlerdir yardım yok lütfen yardımcı ol adana cukurova'da huzurevleri (77201 sk.) ihsan bayram sitesi c blokta enka…",2023-02-09 18:22:32,2023-02-09 18:22:32,1
"adana"," acilll!!! adana şakir paşa havaalanında depremzedeler için uçuşlar yapılıyor burada yoğunluk var ve insanlara yol…",2023-02-09 14:48:55,2023-02-09 14:48:55,1
"adana"," adana !! lütfen yardım edin adana - çukurova / turgut özal bulvarı dermancan tıp karşısı, kaya perde arkası zeray ap…",2023-02-09 06:00:18,2023-02-09 06:00:18,1
"adana"," adana anadolu lisesindeyiz 1-) mhp çukurova ilçe başkanlığı olarak, “anımız bir acımız bir” diyerek, canla başla bölgem…",2023-02-09 17:06:42,2023-02-09 17:06:42,1
"adana"," adana anadolu lisesindeyiz ilçe başkanımız sn.hasan öztuğ,il başkan yardımcımız sn.mükremin kara ve ilçe teşkilatımız il…",2023-02-09 17:07:53,2023-02-09 17:07:53,1
"adana"," adana ceyhan yalak köyüne hic bir yardim gitmemis ordakilerle görüştük. kalp ve kanser hastalari var iclerinde acil gi…",2023-02-09 15:38:27,2023-02-09 17:08:23,32
"adana"," adana ceyhan yalak köyüne hic bir yardim gitmemis ordakilerle görüştük. kalp ve kanser hastalari var iclerinde acil gida,y…",2023-02-09 16:44:52,2023-02-09 17:08:14,2
"adana"," adana çukurova üniversitesi balcali hastanesine deprem bölgesinden gelen çok fazla depremzede var. yoğun bakımda yatan…",2023-02-09 15:38:28,2023-02-09 17:10:14,13
"adana"," adana çukurova üniversitesi balcalı hastanesine deprem bölgesinden gelen çok fazla depremzede var. yoğun bakımda yatan h…",2023-02-09 14:48:26,2023-02-09 17:08:03,9
"adana"," adana da olupta şehir hastanesine bebek bezi(7ila15 yaş arası) su ve meyve suyu ulaştırabilecek olanlar lütf…",2023-02-09 16:08:07,2023-02-09 16:08:07,1
"adana"," adana da yaşayan 2 arkadaşım var kendileri de depremzede fakat şükür durumları iyi. ama bölgedeki depremzedelere aktif olarak…",2023-02-09 14:49:27,2023-02-09 18:25:27,24
"adana"," adana güzelyalı mahallesi zeray apartmanı en üst kat ama merdiven boşluğundayız diye haber geldi, armağan gül 17 ya…",2023-02-09 18:24:04,2023-02-09 18:24:04,1
"adana"," adana güzelyalı mahallesi zeray apartmanı en üst kat ama merdiven boşluğundayız diye haber geldi, armağan gül 17 yaşın…",2023-02-09 18:23:35,2023-02-09 18:24:50,3
"adana"," adana güzelyalı mahallesi zeray apartmanı en üst kat ama merdiven boşluğundayız diye haber geldi, armağan gül 17 yaşınd…",2023-02-09 18:22:02,2023-02-09 18:22:02,1
"adana"," adana güzelyalı mahallesi zeray apartmanı en üst kat ama merdiven boşluğundayız diye haber geldi, armağan gül 17 yaşında yeşi…",2023-02-09 18:21:39,2023-02-09 18:26:02,18
"adana"," adana huzur evleri semt pazarına yardım gerekiyor bebek bezi, biberon, emzik, battaniye ",2023-02-09 16:07:14,2023-02-09 16:07:14,1
"adana"," adana huzur evleri semt pazarına yardım. ",2023-02-09 15:39:58,2023-02-09 15:39:58,1
"adana"," adana il başkanımız ahmet haznedar deprem mağduru vatandaşlarımıza yardım etmek için, teşkilat mensubu arkadaşlarımız ile i…",2023-02-09 06:00:46,2023-02-09 16:43:49,3
"adana"," adana konaklama #helpturkey #yardım #adanakonamlama ",2023-02-09 16:06:37,2023-02-09 16:06:37,1
"adana"," adana mahfesığmaz 79019 sokakta özel süreç çocuk kulübüne sığınmış insanlar var, yemekleri kalmamış, yardımda alamadık…",2023-02-09 16:46:13,2023-02-09 16:46:13,1
"adana"," adana maraş yolu 10 mt arayla yardım tırları binlercesi.. ilerleyemiyor. bu millet çok vefalı çok büyük bir millet. de…",2023-02-09 14:49:13,2023-02-09 18:21:53,12
"adana"," adana özal yardım ",2023-02-09 16:05:52,2023-02-09 16:05:52,1
"adana"," adana şehir hastanesindeyiz 1-) mhp çukurova ilçe başkanlığı olarak “anımız bir acımız bir” diyerek, canla başla bölgem…",2023-02-09 17:06:36,2023-02-09 17:06:36,1
"adana"," adana şehir hastanesindeyiz ilçe başkanımız sn.hasan öztuğ,il başkan yardımcımız sn.mükremin kara ve ilçe teşkilatımız i…",2023-02-09 17:07:48,2023-02-09 17:07:48,1
"adana"," adana şehit aygül ilkokulunda kalıyorlar elbistan depremzedeleri şu anda 10 aile acil ayni v…",2023-02-09 14:53:07,2023-02-09 14:53:41,3
"adana"," adana seyhan reşatbey muhtarlığı önünde 21.00 e kadar yardım bekleniyor deprem bölgesine götürülmek üzere özellikle çocuk b…",2023-02-09 16:07:18,2023-02-09 16:07:18,1
"adana"," adana turgut özal bulvarı kaya perde arkasındaki zeray apartmanın 9.katındaki şenel hanım yeni mesaj atmış ‘apar…",2023-02-09 16:08:14,2023-02-09 16:08:14,1
"adana"," adana turgut özal bulvarı kaya perde arkasındaki zeray apartmanın 9.katındaki şenel hanım yeni mesaj atmış ‘apartman boşlu…",2023-02-09 15:38:32,2023-02-09 15:40:17,2
"adana"," adana turgut özal cad.yurt mahallesi.zeray apartmanı 4. kat enkaz altında kalan kişiler 05058190937 tayfur aydoğan 0507…",2023-02-09 16:06:15,2023-02-09 17:06:40,3
"adana"," adana yeni stada yardım ",2023-02-09 16:06:52,2023-02-09 16:06:52,1
"adana"," adana, seyhan devlet hastanesi ve eski doğumevinde sağlıkçı ihtiyacı olduğunu duyduk. hatta gelen hastaları taşıyacak, yem…",2023-02-09 05:58:49,2023-02-09 16:07:44,4
"adana"," adana,turgut özal cad. yurt mahallesi.zeray apartmanı 4kat 05058190937 tayfur aydoğan 05079309707 ayşe aydoğan çocukl…",2023-02-09 14:49:48,2023-02-09 14:49:48,1
"adana"," adana'da evlerinden tahliye edilenlerin yanındayız furkan hareketi mensupları, adana'da binaları hasar alıp çadırda ka…",2023-02-09 14:49:04,2023-02-09 17:10:39,3
"adana"," adana’da yıkılan bina bölgesindeyiz. bu isyanları lütfen duyun, enkaz başındaki insanlar feryat ediyor. büyük bir im…",2023-02-09 17:06:11,2023-02-09 18:23:17,2
"adana"," adana/ çukurova hasan bayram sitesi enkaz temizlenmiş ancak hala arkadaşımız hakkında ailesi dahil kimsenin bilgisi yok.…",2023-02-09 16:08:05,2023-02-09 16:08:17,2
"adana"," antakya hastanesinden adana’ya 6 kişi sevk edeceğiz araç yok yardım. alp özer +90 532 365 12 28",2023-02-09 14:50:52,2023-02-09 14:52:05,2
"adana"," arkadaşım antep nurdağı sakçagözü köyünde kendisiyle biraz önce konuştum çadır ve yemek gelmiş ama ısıtıcıl…",2023-02-09 14:51:42,2023-02-09 14:51:42,1
"adana"," arkadaşımın amcası mehmet ışık sağir ve dilsiz 4 gündür enkaz altında lütfen yardım edin adres: keleş k… ",2023-02-09 14:49:37,2023-02-09 14:49:37,1
"adana"," arkadaşlar adana da hastaneye gelen bircok çocuk ve bebek var annemin küçükte olsa bir magazasi var elimizden geldiğince yard…",2023-02-09 14:52:37,2023-02-09 14:52:37,1
"adana"," artık en en kritik saatler. lütfen teyitsiz bilgi atmayın! adana balcalı hastanesinde bebekler donma tehlikesinde acil batta…",2023-02-09 06:00:45,2023-02-09 06:03:59,3
"adana"," arzu inan kemal inan emir batu inan adana seyhan zeray apartmani kat 6 hâlâ enkaz altındalar yardım gitmemiş ",2023-02-09 14:52:29,2023-02-09 14:52:29,1
"adana"," asi kenarı kanatlı caddesi rıhtım apartmanı ( adana dürüm center karşısı ) 5 kişilik aile murat kalkan hülya ka…",2023-02-09 16:08:16,2023-02-09 16:08:16,1
