"cityName","dataClean$text","minDate","maxDate","tweetCount"
"adana"," “dünyanın en uzun hüznü yağıyor yorgun ve yenilmiş insanlığımızın üstüne.” erdem beyazıt #deprem #adana #yardım #kahram…",2023-02-11 08:36:44,2023-02-11 08:36:44,1
"adana"," #azerbaycan olağanüstü haller bakanlığı'nın insani yardım uçağı #adana'ya iniş yaptı. ",2023-02-11 07:44:18,2023-02-11 09:12:00,2
"adana"," #deprem pakistan'dan yardım malzemesi (kışlık çadırlar) taşıyan 6. uçak adana'ya indi. ",2023-02-11 06:20:37,2023-02-11 06:20:37,1
"adana"," 11 şubat saat 12:25 aradik teyit ettik adana'da köylere yardım dağıtacak 10 kişilik öğretmen grubu için servis minib…",2023-02-11 09:27:24,2023-02-11 09:28:35,6
"adana"," 2 tır malzeme yolda şu an adana da arabalar yardım bekleyen il veya ilçe neresi var ? ret twit edin ulaşın bana",2023-02-11 08:19:28,2023-02-11 09:14:28,13
"adana"," 20 şubat'a kadar her gün azerbaycan'dan türkiye'ye insani yardım uçağı gidecek. uçaklar adana incirlik üssü'ne inecek. 6-9…",2023-02-11 06:26:36,2023-02-11 06:26:36,1
"adana"," 20 şubat'a kadar her gün azerbaycan'dan türkiye'ye insani yardım uçağı gidecek. uçaklar adana incirlik üssü'ne inecek. 6…",2023-02-11 05:45:52,2023-02-11 09:07:13,12
"adana"," 3 gündür adana’yı dört dönüyorum. hem adana hem de çevre iller için ufacık bir katkım olsun diye. benden çok daha fazlasını…",2023-02-11 09:18:36,2023-02-11 09:18:36,1
"adana"," abi bende off road olmasa da megane var. dağ köylerine çıkıp yardım bıraktım. şimdi adana'ya geldi… ",2023-02-11 06:02:49,2023-02-11 06:02:49,1
"adana"," abicim adana da muhtaç olana zaten afad yardım ediyor altı üstü 15 bina yıkılmıştır. onun ha… ",2023-02-11 07:33:55,2023-02-11 07:33:55,1
"adana"," adana !! acil ! servis minibüsü ya da 10 kişilik araç arıyorum. afet bölgesine gidip köylere yardım dağıtacak öğretmen bir…",2023-02-11 09:24:48,2023-02-11 09:28:42,569
"adana"," adana acil servis minibüsü ya da 10 kişilik araç arıyorum. afet bölgesine gidip köylere yardım dağıtacak öğretmen bir…",2023-02-11 09:26:00,2023-02-11 09:28:32,10
"adana"," adana belediyesi yardım bölgesine çok sayıda cilt tahrişlerinden dolayı “batikon, vazelin, bepanthol, sargi bezi vs” ihtiya…",2023-02-11 05:56:57,2023-02-11 09:18:30,10
"adana"," adana hava alanından arkadaşım bu fotoğrafı gönderdi. granada'dan gelen ekip. ekibin şefi ile konuşma imkanım oldu. anla…",2023-02-11 05:44:50,2023-02-11 08:48:17,9
"adana"," adana havalimanı günlerdir dışarıdan yardıma gelen (yabancılar da dahil) insanlarla dolu. yardımseverler, depremzedeler…",2023-02-11 07:40:16,2023-02-11 07:40:16,1
"adana"," adana kiremithane tarafında yaşayıp bir aileye yardım edebilecek biri varsa bana hemen ulaşabilir mi?? çok acil!!! #ada…",2023-02-11 08:31:44,2023-02-11 09:18:07,13
"adana"," adana maraş yolu 10 mt arayla yardım tırları binlercesi.. ilerleyemiyor. bu millet çok vefalı çok büyük bir millet. de…",2023-02-11 05:38:50,2023-02-11 09:16:15,9
"adana"," adana mızın kururu bu yardım işine yeni değil 30 sene öncesinden başlamış kendi değil etrafındaki ins… ",2023-02-11 08:11:53,2023-02-11 08:14:53,2
"adana"," adana sarıçam mehmet akif ersoy mh 13. sk no 137 sibel demir enkaz altında 75 kişi var diyolar yardım edelim çabuk #ada…",2023-02-11 06:11:09,2023-02-11 06:11:09,1
"adana"," adana seyhan belediyesi önü; deprem bölgesinde gidecek yardım tırı yükleniyor. çok güzelsin türkiyem ",2023-02-11 08:49:08,2023-02-11 09:27:17,14
"adana"," adana sharoton otel lobisi açık, çay, çorba ve yer var. soğukta kalmayın #deprem #yardım",2023-02-11 05:49:50,2023-02-11 08:45:21,19
"adana"," adana ülkü ocakları adana il başkanlığımız, depremden etkilenen vatandaşlarımızın yaralarını sarmak için afad koordina…",2023-02-11 06:02:42,2023-02-11 09:27:26,37
"adana"," adana'da evlerinden tahliye edilenlerin yanındayız furkan hareketi mensupları, adana'da binaları hasar alıp çadırda ka…",2023-02-11 07:35:57,2023-02-11 07:35:57,1
"adana"," adana'da galleria avm kapılarını depremzeler için açtı. çok geniş, sağlam bir binadır. iletişim için müberra yüka ile ile…",2023-02-11 08:48:08,2023-02-11 08:48:08,1
"adana"," adana'da yemek dağıtım yerleri bu şekilde, elden ele yayalım lütfen #deprem #yardım ",2023-02-11 07:32:35,2023-02-11 07:32:35,1
"adana"," adana'dayım. yardım gereken yer varsa gelebilirim.",2023-02-11 05:41:40,2023-02-11 06:11:34,2
"adana"," adana’daki incirlik üssünde oluşturulan lojistik koordinasyon merkezimiz, 24 saat aralıksız olarak yaralılarımızın tahliyesi…",2023-02-11 05:52:50,2023-02-11 08:30:42,3
"adana"," adanada bir evde 13 depremzede kalıyor erzak ihtiyaclari var nerden yardım isteyebiliriz nereye basvurabiliriz ",2023-02-11 09:14:47,2023-02-11 09:14:47,1
"adana"," adanada gitlik var gibi yardım giyecek yiyecek saldirmalar insanı utandırıyor",2023-02-11 06:59:36,2023-02-11 06:59:36,1
"adana"," adanada kubilay apartmanı yardım bekliyor enkaz altında ve dışarıda onların çıkarılmasını bekleyenler var,bu binanın yıkılmas…",2023-02-11 06:44:44,2023-02-11 07:34:08,2
"adana"," adanadayiz yardim edin duyurun lutfen.cevre sehircilikten geldiler ellerinde cihaz yok .binaya bakip… ",2023-02-11 06:00:38,2023-02-11 06:00:38,1
"adana"," adanadayım ve inanılmaz bir soğuk var dışarda kalan herkese allah yardım etsin çok soğuk çok. #adana #deprem",2023-02-11 08:11:13,2023-02-11 08:11:13,1
"adana"," adanadayım. gümüşgöze tarafına gidip geliyoruz ihtiyac sahiplerine gıda ve yardım götürmek için günübirlik.",2023-02-11 09:22:46,2023-02-11 09:22:46,1
"adana"," afette zarar görmüş dostlarımız için çin’den adana havaalanına ulaştırılmak üzere 1.5 ton insani yardım malzemesi organize…",2023-02-11 05:57:44,2023-02-11 09:24:54,247
"adana"," akrabalarımıza ulaşamıyoruz... asi kenarı kanatlı caddesi, adana dürüm center karşısı tarafında rıhtım apartmanı göçüğün a…",2023-02-11 06:56:42,2023-02-11 06:56:42,1
"adana"," ama geçen aylarda adana’da ofisi olan arkadaşlarım yoğunluklarından dolayı yardım istediler. projeyi çize… ",2023-02-11 08:17:25,2023-02-11 08:17:25,1
"adana"," antep adana otoyolunda yardım isteyenlere kem küm eden, çorbayı 75 tl’ye satan mıstık usta, sana da daha uğramayız müsterih ol…",2023-02-11 06:48:47,2023-02-11 06:48:47,1
"adana"," antepden adanaya gıtmeye calışan bı aıle var kucuk cocukları var sokakta kaldılar şehit kamil mevkıı yardım lütfen #antep…",2023-02-11 07:12:40,2023-02-11 07:12:40,1
