"cityName","dataClean$text","minDate","maxDate","tweetCount"
"adana"," -suudi arabistan arama/sağlık timi 2 saat önce adanaya indi -98 ton malzeme taşıyan 2. uçak bir saat önce indi - ayrıc…",2023-02-09 14:49:00,2023-02-09 14:49:00,1
"adana"," #türkiye’ye vardık! arama kurtarma görevlilerimizi ve yardım malzemelerini taşıyan iki uçağımız da #adana’ya…",2023-02-09 06:03:38,2023-02-09 06:03:38,1
"adana"," acilll!!! adana şakir paşa havaalanında depremzedeler için uçuşlar yapılıyor burada yoğunluk var ve insanlara yol…",2023-02-09 14:48:55,2023-02-09 14:48:55,1
"adana"," adana !! lütfen yardım edin adana - çukurova / turgut özal bulvarı dermancan tıp karşısı, kaya perde arkası zeray ap…",2023-02-09 06:00:18,2023-02-09 06:00:18,1
"adana"," adana ceyhan yalak köyüne hic bir yardim gitmemis ordakilerle görüştük. kalp ve kanser hastalari var iclerinde acil gi…",2023-02-09 15:38:27,2023-02-09 15:40:31,20
"adana"," adana çukurova üniversitesi balcali hastanesine deprem bölgesinden gelen çok fazla depremzede var. yoğun bakımda yatan…",2023-02-09 15:38:28,2023-02-09 15:40:00,6
"adana"," adana çukurova üniversitesi balcalı hastanesine deprem bölgesinden gelen çok fazla depremzede var. yoğun bakımda yatan h…",2023-02-09 14:48:26,2023-02-09 15:38:50,7
"adana"," adana da yaşayan 2 arkadaşım var kendileri de depremzede fakat şükür durumları iyi. ama bölgedeki depremzedelere aktif olarak…",2023-02-09 14:49:27,2023-02-09 15:40:25,9
"adana"," adana huzur evleri semt pazarına yardım. ",2023-02-09 15:39:58,2023-02-09 15:39:58,1
"adana"," adana il başkanımız ahmet haznedar deprem mağduru vatandaşlarımıza yardım etmek için, teşkilat mensubu arkadaşlarımız ile i…",2023-02-09 06:00:46,2023-02-09 06:01:32,2
"adana"," adana maraş yolu 10 mt arayla yardım tırları binlercesi.. ilerleyemiyor. bu millet çok vefalı çok büyük bir millet. de…",2023-02-09 14:49:13,2023-02-09 15:39:55,8
"adana"," adana şehit aygül ilkokulunda kalıyorlar elbistan depremzedeleri şu anda 10 aile acil ayni v…",2023-02-09 14:53:07,2023-02-09 14:53:41,3
"adana"," adana turgut özal bulvarı kaya perde arkasındaki zeray apartmanın 9.katındaki şenel hanım yeni mesaj atmış ‘apartman boşlu…",2023-02-09 15:38:32,2023-02-09 15:40:17,2
"adana"," adana, seyhan devlet hastanesi ve eski doğumevinde sağlıkçı ihtiyacı olduğunu duyduk. hatta gelen hastaları taşıyacak, yem…",2023-02-09 05:58:49,2023-02-09 06:03:08,2
"adana"," adana,turgut özal cad. yurt mahallesi.zeray apartmanı 4kat 05058190937 tayfur aydoğan 05079309707 ayşe aydoğan çocukl…",2023-02-09 14:49:48,2023-02-09 14:49:48,1
"adana"," adana'da evlerinden tahliye edilenlerin yanındayız furkan hareketi mensupları, adana'da binaları hasar alıp çadırda ka…",2023-02-09 14:49:04,2023-02-09 14:49:04,1
"adana"," antakya hastanesinden adana’ya 6 kişi sevk edeceğiz araç yok yardım. alp özer +90 532 365 12 28",2023-02-09 14:50:52,2023-02-09 14:52:05,2
"adana"," arkadaşım antep nurdağı sakçagözü köyünde kendisiyle biraz önce konuştum çadır ve yemek gelmiş ama ısıtıcıl…",2023-02-09 14:51:42,2023-02-09 14:51:42,1
"adana"," arkadaşımın amcası mehmet ışık sağir ve dilsiz 4 gündür enkaz altında lütfen yardım edin adres: keleş k… ",2023-02-09 14:49:37,2023-02-09 14:49:37,1
"adana"," arkadaşlar adana da hastaneye gelen bircok çocuk ve bebek var annemin küçükte olsa bir magazasi var elimizden geldiğince yard…",2023-02-09 14:52:37,2023-02-09 14:52:37,1
"adana"," artık en en kritik saatler. lütfen teyitsiz bilgi atmayın! adana balcalı hastanesinde bebekler donma tehlikesinde acil batta…",2023-02-09 06:00:45,2023-02-09 06:03:59,3
"adana"," arzu inan kemal inan emir batu inan adana seyhan zeray apartmani kat 6 hâlâ enkaz altındalar yardım gitmemiş ",2023-02-09 14:52:29,2023-02-09 14:52:29,1
"adana"," az evvel adana'da yardım çadırında yemek dağıtımında görev yapan kuzenim (eşi görevli) ile görüştüm. kendisi belediye hal…",2023-02-09 05:58:54,2023-02-09 05:58:54,1
"adana"," başbakan micotakis'in talimatıyla gece saat 02.00 de 90-100 tonluk yardım adana havalimanına yunan bakan ile beraber gelece…",2023-02-09 06:00:43,2023-02-09 15:39:10,5
"adana"," depremin bizzat yaşandığı şehirlerden birinde (adana) bulunmasına rağmen furkan hareketi depremin ilk g…",2023-02-09 15:39:02,2023-02-09 15:39:02,1
"adana"," enkazda gönüllü yardım etmek isteyen dostlarım adana/çukurova alpargün apartmanına gelebilir ",2023-02-09 14:52:19,2023-02-09 14:53:40,2
"adana"," güncel - adana stadyumda kalan insanlar için erkek kadın iç giyim sıkıntısı varmış yardım götürebilecekler ilgilensin",2023-02-09 15:38:21,2023-02-09 15:40:10,4
"adana"," güzelyalı mah. 81213 sk. karıncalar sitesi b blok kat 11 no 11 iletişim: 0544 744 1989 #adana #acil “2 kedim mahsur kaldı d…",2023-02-09 14:50:22,2023-02-09 14:50:22,1
"adana"," hala kayıp!!çalışmalarda hala bulunamadi.adana çevre hastaneler de olabilir gören duyan bilen varsa enkaz altında da ola…",2023-02-09 05:59:07,2023-02-09 05:59:07,1
"adana"," lütfen yardım edin adana - çukurova / turgut özal bulvarı dermancan tıp karşısı, kaya perde arkası zeray apa…",2023-02-09 05:59:43,2023-02-09 05:59:43,1
"adana"," lütfen yardım edin adana - çukurova / turgut özal bulvarı dermancan tıp karşısı, kaya perde arkası zeray apartmanı b blok…",2023-02-09 05:59:30,2023-02-09 06:03:57,5
"adana"," mısır'dan gönderilen yardım malzemelerini taşıyan 2 askeri uçak, adana havalimanı'na geldi. depremzedelere ulaştırılmak…",2023-02-09 14:54:11,2023-02-09 14:54:11,1
"adana"," önemli adana pozantı ve tarsus otobaninda çok sayıda kaza var. yardım için yola çıkanlar otobanı kullanmamaya çalışın",2023-02-09 14:48:29,2023-02-09 15:40:30,89
"adana"," şahmaranın prı için adanayı anadoluyu kullanmaktan hiç çekinmediniz. bunun sonucu oral… ",2023-02-09 14:48:50,2023-02-09 14:48:50,1
"adana"," şahmaranın prı için adanayı anadoluyu kullanmaktan hiç çekinmediniz. bunun sonucu orala… ",2023-02-09 15:39:28,2023-02-09 15:39:28,1
"adana"," şahmaranın prı için adanayı anadoluyu kullanmaktan hiç çekinmediniz. bunun sonucu oralara yardım yapmamak olamaz açık a…",2023-02-09 14:50:43,2023-02-09 14:52:28,2
"adana"," şahmaranın prı için adanayı anadoluyu kullanmaktan hiç çekinmediniz. bunun sonucu oralara yardım yapmamak olamaz açık aç…",2023-02-09 14:53:46,2023-02-09 14:53:46,1
"adana"," şahmaranın prı için adanayı anadoluyu kullanmaktan hiç çekinmediniz. bunun sonucu oralara yardım yapmamak olamaz açık açı…",2023-02-09 15:39:00,2023-02-09 15:39:00,1
"adana"," şahmaranın prı için adanayı anadoluyu kullanmaktan hiç çekinmediniz. bunun sonucu oralara yardım yapmamak olamaz açık açık…",2023-02-09 14:48:34,2023-02-09 15:39:25,7
"adana"," yardim talebi! adana çukurova üniversitesi balcali hastanesine deprem bölgesinden gelen çok fazla depremzede var. yoğun bakı…",2023-02-09 14:48:51,2023-02-09 15:38:22,13
"adana"," yardım almanın ötesinde orayi terk etmek isteyenlere yardım edebiliriz. gidecek yeri olmayan depremzedeleri adana’ya evler…",2023-02-09 06:01:41,2023-02-09 14:50:15,3
"adana"," yersuğat mahallesi şehit gaffar okan caddesi kapı no 53 adana ceyhan hiçbir yardım kolisi ulasilmamis ç… ",2023-02-09 15:38:18,2023-02-09 15:38:18,1
"adana"," yunanistan deprem bölgesine yardım göndermeye devam ediyor bir adet aeagan havayolları uçağı da adana havalimanı'n…",2023-02-09 06:02:29,2023-02-09 06:02:29,1
"adana","adana huzur evleri semt pazarına yardım gerekiyor bebek bezi, biberon, emzik, battaniye ",2023-02-09 15:38:45,2023-02-09 15:38:45,1
"adana","adana'dan dönerken yollar hep yardım tırlarıyla doluydu üniversitelerin, kuruluşların, belediyelerin iyi ki varsınız",2023-02-09 15:38:32,2023-02-09 15:38:32,1
"adana","adana'nın muhtelif yerlerinde yardım kolileri hazırlanıyor. marketlerden alışveriş yapanlar ürünleri bu alanlara b… ",2023-02-09 06:03:40,2023-02-09 06:03:40,1
"adana","şahmaranın prı için adanayı anadoluyu kullanmaktan hiç çekinmediniz. bunun sonucu oralara yardım yapmamak olamaz aç… ",2023-02-09 14:49:54,2023-02-09 14:53:01,2
