"cityName","dataClean$text","minDate","maxDate","tweetCount"
"adana"," #azerbaycan olağanüstü haller bakanlığı'nın insani yardım uçağı #adana'ya iniş yaptı. ",2023-02-11 07:44:18,2023-02-11 07:44:18,1
"adana"," #deprem pakistan'dan yardım malzemesi (kışlık çadırlar) taşıyan 6. uçak adana'ya indi. ",2023-02-11 06:20:37,2023-02-11 06:20:37,1
"adana"," 20 şubat'a kadar her gün azerbaycan'dan türkiye'ye insani yardım uçağı gidecek. uçaklar adana incirlik üssü'ne inecek. 6-9…",2023-02-11 06:26:36,2023-02-11 06:26:36,1
"adana"," 20 şubat'a kadar her gün azerbaycan'dan türkiye'ye insani yardım uçağı gidecek. uçaklar adana incirlik üssü'ne inecek. 6…",2023-02-11 05:45:52,2023-02-11 07:41:01,8
"adana"," abi bende off road olmasa da megane var. dağ köylerine çıkıp yardım bıraktım. şimdi adana'ya geldi… ",2023-02-11 06:02:49,2023-02-11 06:02:49,1
"adana"," abicim adana da muhtaç olana zaten afad yardım ediyor altı üstü 15 bina yıkılmıştır. onun ha… ",2023-02-11 07:33:55,2023-02-11 07:33:55,1
"adana"," adana belediyesi yardım bölgesine çok sayıda cilt tahrişlerinden dolayı “batikon, vazelin, bepanthol, sargi bezi vs” ihtiya…",2023-02-11 05:56:57,2023-02-11 07:43:22,4
"adana"," adana hava alanından arkadaşım bu fotoğrafı gönderdi. granada'dan gelen ekip. ekibin şefi ile konuşma imkanım oldu. anla…",2023-02-11 05:44:50,2023-02-11 06:22:54,5
"adana"," adana havalimanı günlerdir dışarıdan yardıma gelen (yabancılar da dahil) insanlarla dolu. yardımseverler, depremzedeler…",2023-02-11 07:40:16,2023-02-11 07:40:16,1
"adana"," adana maraş yolu 10 mt arayla yardım tırları binlercesi.. ilerleyemiyor. bu millet çok vefalı çok büyük bir millet. de…",2023-02-11 05:38:50,2023-02-11 05:52:34,2
"adana"," adana sarıçam mehmet akif ersoy mh 13. sk no 137 sibel demir enkaz altında 75 kişi var diyolar yardım edelim çabuk #ada…",2023-02-11 06:11:09,2023-02-11 06:11:09,1
"adana"," adana sharoton otel lobisi açık, çay, çorba ve yer var. soğukta kalmayın #deprem #yardım",2023-02-11 05:49:50,2023-02-11 07:48:18,15
"adana"," adana ülkü ocakları adana il başkanlığımız, depremden etkilenen vatandaşlarımızın yaralarını sarmak için afad koordina…",2023-02-11 06:02:42,2023-02-11 07:50:53,10
"adana"," adana'da evlerinden tahliye edilenlerin yanındayız furkan hareketi mensupları, adana'da binaları hasar alıp çadırda ka…",2023-02-11 07:35:57,2023-02-11 07:35:57,1
"adana"," adana'da yemek dağıtım yerleri bu şekilde, elden ele yayalım lütfen #deprem #yardım ",2023-02-11 07:32:35,2023-02-11 07:32:35,1
"adana"," adana'dayım. yardım gereken yer varsa gelebilirim.",2023-02-11 05:41:40,2023-02-11 06:11:34,2
"adana"," adana’daki incirlik üssünde oluşturulan lojistik koordinasyon merkezimiz, 24 saat aralıksız olarak yaralılarımızın tahliyesi…",2023-02-11 05:52:50,2023-02-11 07:26:44,2
"adana"," adanada gitlik var gibi yardım giyecek yiyecek saldirmalar insanı utandırıyor",2023-02-11 06:59:36,2023-02-11 06:59:36,1
"adana"," adanada kubilay apartmanı yardım bekliyor enkaz altında ve dışarıda onların çıkarılmasını bekleyenler var,bu binanın yıkılmas…",2023-02-11 06:44:44,2023-02-11 07:34:08,2
"adana"," adanadayiz yardim edin duyurun lutfen.cevre sehircilikten geldiler ellerinde cihaz yok .binaya bakip… ",2023-02-11 06:00:38,2023-02-11 06:00:38,1
"adana"," afette zarar görmüş dostlarımız için çin’den adana havaalanına ulaştırılmak üzere 1.5 ton insani yardım malzemesi organize…",2023-02-11 05:57:44,2023-02-11 07:55:08,191
"adana"," akrabalarımıza ulaşamıyoruz... asi kenarı kanatlı caddesi, adana dürüm center karşısı tarafında rıhtım apartmanı göçüğün a…",2023-02-11 06:56:42,2023-02-11 06:56:42,1
"adana"," antep adana otoyolunda yardım isteyenlere kem küm eden, çorbayı 75 tl’ye satan mıstık usta, sana da daha uğramayız müsterih ol…",2023-02-11 06:48:47,2023-02-11 06:48:47,1
