"cityName","dataClean$text","minDate","maxDate","tweetCount"
"adana"," 1.yardim çagrisi yayalim arkadaşlar lütfen 2.yardim cagirisi adana yurt mahallesi 71477 sokak zeray ap…",2023-02-06 09:06:22,2023-02-06 09:11:00,2
"adana"," 2.yardim cagirisi adana yurt mahallesi 71477 sokak zeray apt 6.kat lütfen yardım edin",2023-02-06 08:59:44,2023-02-06 09:13:32,27
"adana"," 2.yardim cagirisi adana yurt mahallesi 71477 sokak zeray apt 6.kat lütfen yardım edin acill yardimm ",2023-02-06 09:01:24,2023-02-06 09:03:33,2
"adana"," 2.yardim cagirisi adana yurt mahallesi 71477 sokak zeray apt 6.kat lütfen yardım edin yayalim arkadaşlar lüt…",2023-02-06 09:00:08,2023-02-06 09:10:37,5
"adana"," 2.yardim cagirisi adana yurt mahallesi 71477 sokak zeray apt 6.kat lütfen yardım edin yayalim arkadaşlar lütf…",2023-02-06 09:01:33,2023-02-06 09:13:05,8
"adana"," 2.yardim cagirisi adana yurt mahallesi 71477 sokak zeray apt 6.kat lütfen yardım edin yayalim arkadaşlar lütfe…",2023-02-06 09:00:20,2023-02-06 09:12:23,11
"adana"," 2.yardim cagirisi adana yurt mahallesi 71477 sokak zeray apt 6.kat lütfen yardım edin yayalim arkadaşlar lütfen …",2023-02-06 08:59:43,2023-02-06 09:13:38,27
"adana"," 2.yardim cagirisi adana yurt mahallesi 71477 sokak zeray apt 6.kat lütfen yardım edin yayalim arkadaşlar lütfen…",2023-02-06 08:59:54,2023-02-06 09:13:09,45
"adana"," 2.yardim cagirisi adana yurt mahallesi 71477 sokak zeray apt 6.kat lütfen yardım ediniz yayalim arkadaşlar lütf…",2023-02-06 09:03:10,2023-02-06 09:09:43,4
"adana"," 2.yardim cagirisi yurt mahallesi 71477 sokak zeray apt 6.kat lütfen yardım edin",2023-02-06 09:07:30,2023-02-06 09:12:02,2
"adana"," 71477 sokak zeray apartmanı. çukurova/adana lütfen yardım edin. b blok yıkıldı. lütfen acil yardım ",2023-02-06 08:59:55,2023-02-06 09:06:06,4
"adana"," 8.yardım çağrisi cumhuriyet mahallesi adana menderes caddesi madanoğlu apartmanı no:09 kat:03 daire:14 31040 ..hata…",2023-02-06 09:03:16,2023-02-06 09:06:42,4
"adana"," 8.yardım çağrisi cumhuriyet mahallesi adana menderes caddesi madanoğlu apartmanı no:09 kat:03 daire:14 31040 ha…",2023-02-06 08:59:51,2023-02-06 09:08:50,9
"adana"," 8.yardım çağrisi cumhuriyet mahallesi adana menderes caddesi madanoğlu apartmanı no:09 kat:03 daire:14 31040 hat…",2023-02-06 09:00:59,2023-02-06 09:11:06,7
"adana"," 8.yardım çağrisi cumhuriyet mahallesi adana menderes caddesi madanoğlu apartmanı no:09 kat:03 daire:14 31040 hata…",2023-02-06 09:00:13,2023-02-06 09:12:28,15
"adana"," 8.yardım çağrisi cumhuriyet mahallesi adana menderes caddesi madanoğlu apartmanı no:09 kat:03… ",2023-02-06 09:06:45,2023-02-06 09:06:45,1
"adana"," acil yayalim adana yurt mahallesi 71477 sokak zeray apt 6.kat lütfen yardım edin ",2023-02-06 09:05:57,2023-02-06 09:11:53,3
"adana"," adana büyük şehir belediye binasi karşisi seçkinler sitesi c blok lütfen acil yardım yaralı var ve bir kişiden ses alınamıyor…",2023-02-06 09:12:38,2023-02-06 09:12:38,1
"adana"," adana büyükşehir belediyesi’nin karşısındaki seçkinler apartmanı’nda enkaz altında kalanlar var! henüz ulaşan…",2023-02-06 09:07:20,2023-02-06 09:12:32,2
"adana"," adana çukurova barış manço bulvarı şok marketin üstü. asrın türkmenoğlu aydane…",2023-02-06 09:00:25,2023-02-06 09:11:58,2
"adana"," adana çukurova barış manço bulvarı şok marketin üstü. asrın türkmenoğlu aydaner tü…",2023-02-06 09:02:46,2023-02-06 09:02:46,1
"adana"," adana çukurova güzelyalı mahallesi 81174 sokak hasan alpargun apartmanına yardım gerekiyor enkazda kalanlardan haber yok",2023-02-06 09:00:29,2023-02-06 09:04:33,2
"adana"," adana çukurova güzelyalı mahallesi 81174 sokak hasan alpargun apartmanına yardım gerekiyor enkazda kalanlardan haber yok ",2023-02-06 09:00:44,2023-02-06 09:12:45,11
"adana"," adana çukurova yurt mahallesi 71477 sokak zeray apt ın annesi anneannesi ve teyzesine ulaşamıyoruz acil…",2023-02-06 09:00:27,2023-02-06 09:12:57,17
"adana"," adana çukurova yurt mahallesi 71517 sokak meryem mehmet kayhan ilkokulu yanındaki murat ekin sitesi b blok binası - çu…",2023-02-06 09:02:55,2023-02-06 09:06:56,3
"adana"," adana çukurova yurt mahallesi 71517 sokak meryem mehmet kayhan ilkokulu yanındaki murat ekin sitesi b blok binası - çukurova/a…",2023-02-06 09:00:22,2023-02-06 09:11:31,8
"adana"," adana çukurova yurt mahallesi 71517 sokak meryem mehmet kayhan ilkokulu yanındaki murat ekin sitesi b blok binası yıkıldı…",2023-02-06 09:07:49,2023-02-06 09:10:36,4
"adana"," adana cumhuriyet caddesi 4. bahçeli sokak lale apartmanı bina altinda ailem lütfen yardim edin bir şey yapamiyorsaniz p…",2023-02-06 09:10:32,2023-02-06 09:10:32,1
"adana"," adana da bir suru yikilan bina var adana anadolu lisesi hasan usta arkasi 15 katli 3 daireli bina cokmus trafik yuzunden…",2023-02-06 08:59:42,2023-02-06 09:10:04,18
"adana"," adana da şiddetli hissedildi deprem bir sürü bina yıkıldı rabbım göçük altında kalanlara yardım etsin ",2023-02-06 09:05:04,2023-02-06 09:05:04,1
"adana"," adana güzelyali mahallesi semt pazarı arası acil adam lazim 4 bina yıkıldı acil yardım ",2023-02-06 08:59:57,2023-02-06 09:10:29,9
"adana"," adana güzelyalı mahallesi alpargun apartmani 81174 acil yardim apartmandan 2 çocuklu aile yardım bekliyor ",2023-02-06 09:03:24,2023-02-06 09:12:30,11
"adana"," adana güzelyalı mahallesi’nde yıkılan binadan yardım sesleri yükseliyor.",2023-02-06 09:00:51,2023-02-06 09:13:35,53
"adana"," adana güzelyalı mahallesi’nde yıkılan binadan yardım sesleri yükseliyor... ",2023-02-06 08:59:54,2023-02-06 09:13:39,20
"adana"," adana huzur evleri 77011 sokak dadak sitesinde yürüyemeyen yaşli teyzemle bina girişindeyiz burada kaldik hareket edem…",2023-02-06 08:59:49,2023-02-06 09:11:14,7
"adana"," adana huzur evleri 77011 sokak dadak sitesinde yürüyemeyen yaşli teyzemle bina girişindeyiz burada kaldik hareket edemiyor…",2023-02-06 09:00:05,2023-02-06 09:12:53,5
"adana"," adana huzur evleri 77011 sokak dadak sitesinde yürüyemeyen yaşli teyzemle bina girişindeyiz burada kaldik hareket edemiyoruz y…",2023-02-06 09:00:32,2023-02-06 09:13:25,52
"adana"," adana huzur evleri 77011 sokak dadak sitesinde yürüyemeyen yaşli teyzemle bina girişindeyiz burada kaldik hareket edemiyoruz ya…",2023-02-06 09:11:45,2023-02-06 09:12:02,2
"adana"," adana huzurevleri 77200 sokak girne apartmanı kapalı semt pazarı arkası nolur yardım edin kimse çıkmıyor apartmandan nolur y…",2023-02-06 09:05:39,2023-02-06 09:05:39,1
"adana"," adana huzurevleri mahallesi kapalı semt pazarı karşındaki bina enkazında yardım yetersiz, acil yardım gerekiyor. ",2023-02-06 09:01:18,2023-02-06 09:12:45,6
"adana"," adana huzurevleri mahallesi pazar yerinde lütfen acil yardım yıkılan binada g…",2023-02-06 09:05:48,2023-02-06 09:05:48,1
"adana"," adana için mehmet amca ilayda beton delme kesme işlemi ilayda inşaat 0532 234 50 59 ses duyduğunuz yerlere yardım istey…",2023-02-06 09:01:02,2023-02-06 09:13:30,8
"adana"," adana turgut özal bulvarı dermancan karşısı seray apartmanı acil yardım enkaz altında kalanlar var ",2023-02-06 09:06:01,2023-02-06 09:13:12,4
"adana"," adana turgut özal’dan gelen video allahım yardım et ",2023-02-06 09:13:39,2023-02-06 09:13:39,1
"adana"," adana yurt mahallesi 71477 sokak zeray apartmanı hemen yanındaki apartman çökmüş ve bu yazdığım adreste çok mahs…",2023-02-06 09:04:41,2023-02-06 09:04:41,1
