"cityName","dataClean$text","minDate","maxDate","tweetCount"
"adana"," #ahbapdernegi arkadaşımın kardeşi lütfen yardım edin ",2023-02-10 06:53:11,2023-02-10 06:53:11,1
"adana"," +adana şehir hastahanesi acil bir şekilde özellikle çocuk bezi mama yardımı bekliyor lütfen destek #adanaşehirhastahensi #…",2023-02-10 12:04:34,2023-02-10 12:04:34,1
"adana"," 2 saat sonra adana deprem bölgesine yardım paketlerini bırakıp kıbrıs’a döneceğim. adana’da ailesi, eşi, dostu, yakını olan…",2023-02-10 12:00:08,2023-02-10 12:00:08,1
"adana"," adana / yüreğir ulubatlı hasan mahallesi 3050 sokak ev no 11 çadir ihtiyaci var acil #deprem #yardımkampanyası #yardım ",2023-02-10 07:20:24,2023-02-10 12:07:16,3
"adana"," adana 1954 fk menderes kutlu başkanımız yardım kolilerini hazırlattı. ",2023-02-10 12:02:34,2023-02-10 12:02:34,1
"adana"," adana barosu’nun deprem bölgelerinden adana’ya tedavi için gönderilen ve kimliği tespit edilemeyen çocukların ailelerine ula…",2023-02-10 07:53:27,2023-02-10 10:31:57,4
"adana"," adana ceyhan birkent köyü mareşal fevzi çakmak sokak 05347183397 zeynep duran battaniye ısıtıcı yemek su ve…",2023-02-10 13:00:01,2023-02-10 13:03:58,3
"adana"," adana ceyhan modern evler 706 sk no 25 bu bölgeye asla yardım ulaşmıyor ve insanlar hasarlı binalarda kalıyor çok zor dur…",2023-02-10 07:00:58,2023-02-10 07:00:58,1
"adana"," adana ceyhan modern evler 706 sk no 25 bu bölgeye asla yardım ulaşmıyor ve insanlar hasarlı binalarda kalıyor çok zor durumd…",2023-02-10 07:01:29,2023-02-10 13:07:55,7
"adana"," adana ceyhan yalak köyüne hic bir yardim gitmemis ordakilerle görüştük. kalp ve kanser hastalari var iclerinde acil gi…",2023-02-10 12:58:33,2023-02-10 12:58:33,1
"adana"," adana da taksi ye bindim yardım için geldiğimi söyledim adam para almıyor abi ne parası diyor ülkemin insanı var ola…",2023-02-10 07:21:15,2023-02-10 09:54:01,3
"adana"," adana da yardım etmek isteyenler ",2023-02-10 13:09:24,2023-02-10 13:09:24,1
