"cityName","dataClean$text","minDate","maxDate","tweetCount"
"adana"," !!!!!!!!adana balcali hastahnesi bebeklerin biberon ihtiyaci var yardim edecekler acil ulaşssin 05459408693 !!!! #yar…",2023-02-08 18:06:53,2023-02-08 18:06:53,1
"adana"," #adana güzeryalı mahallesi/mete apartmanı. gidilecek yol kapalı binanın yarısı göçük altında. lütfen #yardım edin tel n…",2023-02-08 18:05:08,2023-02-08 19:11:37,5
"adana"," 760 - teyitli ! adana ceyhan yunus emre mah. 14548 sokak no 38 21 kişi mahur 1 tanesi çocuk 2 aylık bebek diğeri yaşlı…",2023-02-08 20:01:37,2023-02-08 20:04:43,23
"adana"," acil! japon insani yardım kuruluşu (peace winds) deprem için geldi. fakat adana'dan iskenderun'a gitmek için araç ve ş…",2023-02-08 16:17:19,2023-02-08 20:02:00,2
"adana"," acilll acilll adana / sariçam. sarıçam ata ilköğretim bitişiği rehberlik merkezinde yardım toplanıyor batteniye kiyefet mam…",2023-02-08 16:15:26,2023-02-08 16:15:26,1
"adana"," adana aşkım tüfekçi devlet hastanesi çocuk acil bölümüne ihtiyaç lazımmış çocuk maması , çocuk bezi , battaniye kıyafet. il d…",2023-02-08 19:11:08,2023-02-08 19:11:08,1
"adana"," adana çukurova yurt mahallesi ekim apartmani taha alçay gözde alçay atlas alçay 2.5 yaşında kuzey alçay 6 aylık akra…",2023-02-08 20:02:13,2023-02-08 20:02:13,1
"adana"," adana güzelyalı mahallesi: alpargün apt. beluk apt. mete apt. özgür apt. saimbey apt. sinem apt. enkaz altında kalanlar var…",2023-02-08 19:11:19,2023-02-08 19:11:19,1
"adana"," adana güzeryalı mahallesi/mete apartmani gidilecek yol kapalı binanın yarısı göçük altında lütfen yardım edin tel no: 0538 5…",2023-02-08 18:05:14,2023-02-08 19:11:30,2
"adana"," adana havaalani araç kiralamak icin yardim edecek biri var mi? ",2023-02-08 20:02:28,2023-02-08 20:02:28,1
