"cityName","dataClean$text","minDate","maxDate","tweetCount"
"adana"," ""önce insan"" diyerek çıktığımız bu yolda tebessüm ettirmeye devam ediyoruz. . . #deprem #maraş #adana #insanvakfı #acil #yar…",2023-02-11 13:50:45,2023-02-11 14:29:20,2
"adana"," “dünyanın en uzun hüznü yağıyor yorgun ve yenilmiş insanlığımızın üstüne.” erdem beyazıt #deprem #adana #yardım #kahram…",2023-02-11 08:36:44,2023-02-11 08:36:44,1
"adana"," #azerbaycan olağanüstü haller bakanlığı'nın insani yardım uçağı #adana'ya iniş yaptı. ",2023-02-11 07:44:18,2023-02-11 09:12:00,2
"adana"," #deprem pakistan'dan yardım malzemesi (kışlık çadırlar) taşıyan 6. uçak adana'ya indi. ",2023-02-11 06:20:37,2023-02-11 06:20:37,1
"adana"," 1.kat balkondan giriş yapılabilir lütfen yardım edin artık 3 gün oldu. sahibi adana annesinin başında ba… ",2023-02-11 14:43:28,2023-02-11 14:43:28,1
"adana"," 1.kat balkondan giriş yapılabilir lütfen yardım edin artık 3 gün oldu. sahibi adana annesinin başında babası en…",2023-02-11 14:02:44,2023-02-11 14:58:38,4
"adana"," 11 şubat saat 12:25 aradik teyit ettik adana'da köylere yardım dağıtacak 10 kişilik öğretmen grubu için servis minib…",2023-02-11 09:27:24,2023-02-11 11:32:30,20
"adana"," 2 tır malzeme yolda şu an adana da arabalar yardım bekleyen il veya ilçe neresi var ? ret twit edin ulaşın bana",2023-02-11 08:19:28,2023-02-11 14:25:40,15
"adana"," 20 şubat'a kadar her gün azerbaycan'dan türkiye'ye insani yardım uçağı gidecek. uçaklar adana incirlik üssü'ne inecek. 6-9…",2023-02-11 06:26:36,2023-02-11 06:26:36,1
"adana"," 20 şubat'a kadar her gün azerbaycan'dan türkiye'ye insani yardım uçağı gidecek. uçaklar adana incirlik üssü'ne inecek. 6…",2023-02-11 05:45:52,2023-02-11 09:07:13,12
"adana"," 3 gündür adana’yı dört dönüyorum. hem adana hem de çevre iller için ufacık bir katkım olsun diye. benden çok daha fazlasını…",2023-02-11 09:18:36,2023-02-11 09:18:36,1
"adana"," abi bende off road olmasa da megane var. dağ köylerine çıkıp yardım bıraktım. şimdi adana'ya geldi… ",2023-02-11 06:02:49,2023-02-11 06:02:49,1
"adana"," abicim adana da muhtaç olana zaten afad yardım ediyor altı üstü 15 bina yıkılmıştır. onun ha… ",2023-02-11 07:33:55,2023-02-11 07:33:55,1
"adana"," adana !! acil ! servis minibüsü ya da 10 kişilik araç arıyorum. afet bölgesine gidip köylere yardım dağıtacak öğretmen b…",2023-02-11 10:38:41,2023-02-11 13:56:19,8
"adana"," adana !! acil ! servis minibüsü ya da 10 kişilik araç arıyorum. afet bölgesine gidip köylere yardım dağıtacak öğretmen bir…",2023-02-11 09:24:48,2023-02-11 14:54:52,791
"adana"," adana !! servis minibüsü ya da 10 kişilik araç arıyorum. afet bölgesine gidip köylere yardım dağıtacak öğretmen bir gr…",2023-02-11 10:35:54,2023-02-11 10:35:54,1
"adana"," adana !! servis minibüsü ya da 10 kişilik araç arıyorum. afet bölgesine gidip köylere yardım dağıtacak öğretmen bir grup iç…",2023-02-11 10:32:51,2023-02-11 14:52:38,313
"adana"," adana 1954 fk menderes kutlu başkanımız yardım kolilerini hazırlattı. ",2023-02-11 10:38:23,2023-02-11 14:47:32,2
"adana"," adana acil servis minibüsü ya da 10 kişilik araç arıyorum. afet bölgesine gidip köylere yardım dağıtacak öğretmen bi…",2023-02-11 10:50:07,2023-02-11 10:50:07,1
"adana"," adana acil servis minibüsü ya da 10 kişilik araç arıyorum. afet bölgesine gidip köylere yardım dağıtacak öğretmen bir…",2023-02-11 09:26:00,2023-02-11 13:51:28,15
"adana"," adana afad, kızılay, umke, 112 acil, kolluk kuvvetlerimiz, sağlık görevlilerimiz, bütün arama ve kurtarma ekiplerimiz e…",2023-02-11 14:15:22,2023-02-11 14:15:22,1
