"cityName","dataClean$text","minDate","maxDate","tweetCount"
"adana"," !!!!!!!!adana balcali hastahnesi bebeklerin biberon ihtiyaci var yardim edecekler acil ulaşssin 05459408693 !!!! #yar…",2023-02-08 18:06:53,2023-02-08 18:06:53,1
"adana"," #adana güzeryalı mahallesi/mete apartmanı. gidilecek yol kapalı binanın yarısı göçük altında. lütfen #yardım edin tel n…",2023-02-08 18:05:08,2023-02-08 18:06:52,3
"adana"," acil! japon insani yardım kuruluşu (peace winds) deprem için geldi. fakat adana'dan iskenderun'a gitmek için araç ve ş…",2023-02-08 16:17:19,2023-02-08 16:17:19,1
"adana"," acilll acilll adana / sariçam. sarıçam ata ilköğretim bitişiği rehberlik merkezinde yardım toplanıyor batteniye kiyefet mam…",2023-02-08 16:15:26,2023-02-08 16:15:26,1
"adana"," adana güzeryalı mahallesi/mete apartmani gidilecek yol kapalı binanın yarısı göçük altında lütfen yardım edin tel no: 0538 5…",2023-02-08 18:05:14,2023-02-08 18:05:14,1
"adana"," adana şakirpaşa da bir arkadaşım için astım ilacı almak için eczane arıyoruz… yardımcı olabilir misiniz… ",2023-02-08 16:17:42,2023-02-08 16:17:42,1
"adana"," adana semt pazarına yardım götürmek istiyor adres paylaşabilir miyiz? #deprem",2023-02-08 18:07:07,2023-02-08 18:07:07,1
"adana"," adana'da yardım etmek isteyenler numaradan iletisime gecebilir ",2023-02-08 16:15:28,2023-02-08 16:17:15,2
"adana"," adana'dan altıncı tır yola çıktı! furkan hareketi #deprem bölgesindeki halkımız için canla başla gece gündüz demeden…",2023-02-08 16:16:23,2023-02-08 18:05:33,3
"adana"," arkadaşlar teyitli bilgi adana şehir devlet hastanesinde çok çocuk varmış, çocuk eşyaları ve battan… ",2023-02-08 16:15:32,2023-02-08 16:15:32,1
"adana"," arkadaşlar teyitli bilgi adana şehir devlet hastanesinde çok çocuk varmış, çocuk eşyaları ve battaniye ger…",2023-02-08 16:16:43,2023-02-08 16:16:48,2
"adana"," arkadaşlar teyitli bilgi adana şehir devlet hastanesinde çok çocuk varmış, çocuk eşyaları ve battaniye gerek…",2023-02-08 16:17:21,2023-02-08 16:17:21,1
"adana"," az evvel adana'da yardım çadırında yemek dağıtımında görev yapan kuzenim (eşi görevli) ile görüştüm. kendisi belediye hal…",2023-02-08 16:16:16,2023-02-08 16:16:54,2
