"cityName","dataClean$text","minDate","maxDate","tweetCount"
"adana"," #ahbapdernegi arkadaşımın kardeşi lütfen yardım edin ",2023-02-10 06:53:11,2023-02-10 06:53:11,1
"adana"," adana ceyhan modern evler 706 sk no 25 bu bölgeye asla yardım ulaşmıyor ve insanlar hasarlı binalarda kalıyor çok zor dur…",2023-02-10 07:00:58,2023-02-10 07:00:58,1
"adana"," adana ceyhan modern evler 706 sk no 25 bu bölgeye asla yardım ulaşmıyor ve insanlar hasarlı binalarda kalıyor çok zor durumd…",2023-02-10 07:01:29,2023-02-10 07:01:29,1
"adana"," adana il başkanımız ahmet haznedar deprem mağduru vatandaşlarımıza yardım etmek için, teşkilat mensubu arkadaşlarımız ile i…",2023-02-10 07:01:47,2023-02-10 07:01:47,1
"adana"," adana maraş yolu 10 mt arayla yardım tırları binlercesi.. ilerleyemiyor. bu millet çok vefalı çok büyük bir millet. de…",2023-02-10 07:03:30,2023-02-10 07:04:24,2
"adana"," adana, seyhan devlet hastanesi ve eski doğumevinde sağlıkçı ihtiyacı olduğunu duyduk. hatta gelen hastaları taşıyacak, yem…",2023-02-10 06:58:55,2023-02-10 06:58:55,1
"adana"," adana'da evlerinden tahliye edilenlerin yanındayız furkan hareketi mensupları, adana'da binaları hasar alıp çadırda ka…",2023-02-10 06:57:19,2023-02-10 06:57:19,1
"adana"," adana'da yardım için göndereceğimiz eşyaları suriyeliler (ç)alıyor. videonun başında adamdaki ceketin etiketini görebiliyorsun…",2023-02-10 06:52:54,2023-02-10 06:52:54,1
"adana"," adana’da yıkılan bina bölgesindeyiz. bu isyanları lütfen duyun, enkaz başındaki insanlar feryat ediyor. büyük bir im…",2023-02-10 06:52:35,2023-02-10 06:52:35,1
"adana"," antakya'da bir aile, adana'ya gitmeleri için acil araç ihtiacı var! 2 küçük kız çocuk baba ve anne. anne ve kardeşler evden ç…",2023-02-10 06:49:58,2023-02-10 07:04:28,15
"adana"," depremin bizzat yaşandığı şehirlerden birinde (adana) bulunmasına rağmen furkan hareketi depremin ilk gün…",2023-02-10 06:52:34,2023-02-10 06:52:34,1
"adana"," devletimizin ve milletimizin deprem bölgeleri için hazırladığı yardım malzemelerini adana’ya ulaştırmaya, oradan da depremde…",2023-02-10 06:51:22,2023-02-10 06:57:07,2
"adana"," güzelyalı mah. 81213 sk. karıncalar sitesi b blok kat 11 no 11 iletişim: 0544 744 1989 #adana #acil “2 kedim mahsur kaldı d…",2023-02-10 06:52:25,2023-02-10 07:02:23,3
"adana"," mesaj gökmen ağabey biz adanadan gençler olarak grubumuz var 57 kişiyiz sürekli eşya ve para toplayıp alışveriş yapıyoruz…",2023-02-10 07:01:41,2023-02-10 07:01:41,1
"adana"," önemli adana pozantı ve tarsus otobaninda çok sayıda kaza var. yardım için yola çıkanlar otobanı kullanmamaya çalışın",2023-02-10 06:53:48,2023-02-10 06:53:48,1
"adana","#ahbapdernegi arkadaşımın kardeşi lütfen yardım edin ",2023-02-10 06:51:47,2023-02-10 06:51:47,1
"adana","+ dün brezilya hava kuvvetlerine ait airbus c-30 gece saatlerinde türkiye'ye ulaştı. malum adana havalimanı yoğunlu… ",2023-02-10 06:48:21,2023-02-10 06:48:21,1
"adıyaman"," -adiyaman- adiyaman içerisindeler ve araçları var, direkt adıyaman osb bölgesine yakın bir yardım varsa buraya yönlendir…",2023-02-10 06:49:13,2023-02-10 06:49:13,1
